UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-11-02 16:00:00,6745,15538,3875,0,12592,9702,95
2023-11-02 17:00:00,6246,14153,3876,0,12539,9343,125
2023-11-02 18:00:00,6167,13827,3875,0,12212,8598,116
2023-11-02 19:00:00,6154,13439,3874,5,11965,8175,97
2023-11-02 20:00:00,6106,12346,3874,25,11987,8332,128
2023-11-02 21:00:00,5955,11311,3874,49,12181,8759,113
2023-11-02 22:00:00,5365,12052,3874,25,11874,9469,138
2023-11-02 23:00:00,5776,15013,3874,45,7961,10161,312
2023-11-03 00:00:00,8966,18068,3875,70,1333,10693,470
2023-11-03 01:00:00,9263,17330,3874,69,6,14707,107
2023-11-03 02:00:00,7471,15415,3874,45,0,18461,173
2023-11-03 03:00:00,7282,14640,3874,45,0,19035,110
2023-11-03 04:00:00,6457,13184,3874,26,0,19548,81
2023-11-03 05:00:00,5613,11852,3874,6,0,20134,48
2023-11-03 06:00:00,5494,11662,3873.66666666667,5.66666666666667,0,19802.3333333333,54
2023-11-03 07:00:00,5149,11651,3873.55555555556,1.88888888888889,0,19465.7777777778,56.6666666666667
2023-11-03 08:00:00,5123.66666666667,11768,3874.18518518518,0.62962962962963,0,18906.9259259259,44.2222222222222
2023-11-03 09:00:00,5122.22222222222,12069,3874.06172839506,13.2098765432099,0,18467.6419753086,62.7407407407407
2023-11-03 10:00:00,5141.74074074074,12779.3333333333,3874.35390946502,24.0699588477366,0,18206.5473251029,69.9135802469136
2023-11-03 11:00:00,5483.58024691358,13878.7777777778,3874.45130315501,36.0233196159122,0,18106.182441701,97.9711934156379
2023-11-03 12:00:00,6424.19341563786,15453.9259259259,3874.81710105167,40.3411065386374,0,17734.0608139003,136.990397805213
2023-11-03 13:00:00,7533.39780521262,16710.3086419753,3875.27236701722,41.7803688462125,11.6666666666667,17167.6869379668,206.663465935071
2023-11-03 14:00:00,7787.46593507087,16568.4362139918,3875.42412233907,42.2601229487375,1607.22222222222,16401.2289793223,135.887821978357
2023-11-03 15:00:00,6740.82197835696,15175.1454046639,3875.47470744636,35.7533743162458,6648.40740740741,13955.0763264408,133.629273992786
2023-11-03 16:00:00,6205.60732611899,14537.715134888,3875.49156914879,27.9177914387486,9865.46913580247,11617.6921088136,85.5430913309286
2023-11-03 17:00:00,5921.20244203966,13992.238378296,3875.49718971626,15.6392638129162,10993.1563786008,10510.2307029379,98.5143637769762
2023-11-03 18:00:00,5841.73414734655,13852.079459432,3875.16572990542,5.21308793763874,11357.0521262003,9566.41023431262,89.8381212589921
2023-11-03 19:00:00,5902.91138244885,14070.3598198107,3874.38857663514,4.73769597921291,11513.6840420668,8728.13674477088,80.946040419664
2023-11-03 20:00:00,5902.30379414962,14065.7866066036,3873.79619221171,11.2458986597376,11639.8946806889,8305.37891492363,95.9820134732214
2023-11-03 21:00:00,5896.76793138321,13932.5955355345,3873.59873073724,22.0819662199125,11709.6315602296,8360.12630497454,80.3273378244071
2023-11-03 22:00:00,5904.9226437944,14269.5318451782,3873.19957691241,24.3606554066375,11386.2105200765,8790.37543499151,87.1091126081357
2023-11-03 23:00:00,6564.6408812648,15892.5106150594,3873.06652563747,39.7868851355458,8799.40350669218,9145.12514499717,211.703037536045
2023-11-04 00:00:00,8385.21362708827,18606.8368716865,3873.35550854582,61.262295045182,3740.13450223073,9371.37504833239,407.567679178682
2023-11-04 01:00:00,8993.73787569609,19094.6122905622,3873.11850284861,68.4207650150607,1248.71150074358,11709.7916827775,197.189226392894
2023-11-04 02:00:00,8404.5792918987,17560.2040968541,3873.03950094954,54.8069216716869,416.237166914525,14658.9305609258,136.729742130965
2023-11-04 03:00:00,7990.19309729957,16262.7346989514,3873.34650031651,43.2689738905623,138.745722304842,16131.9768536419,92.9099140436549
2023-11-04 04:00:00,7547.73103243319,14826.2448996505,3873.78216677217,26.4229912968541,46.2485741016139,16860.3256178806,67.3033046812183
2023-11-04 05:00:00,6484.9327581083,12549.5612249126,3874.44554169304,10.6057478242135,11.5621435254035,17945.3314044702,46.3258261703046
2023-11-04 06:00:00,4857,8976,3875,5,0,20814,38
2023-11-04 07:00:00,4386,9290,3875,0,0,20025,36
2023-11-04 08:00:00,4758,9478,3876,0,0,18683,14
2023-11-04 09:00:00,4801,9836,3875,19,0,17970,32
2023-11-04 10:00:00,4796,10354,3876,20,0,17542,19
2023-11-04 11:00:00,4804,11526,3876,44,0,16988,33
2023-11-04 12:00:00,5152,13177,3876,45,0,16251,78
2023-11-04 13:00:00,6422,13832,3876,45,11,15764,190
2023-11-04 14:00:00,6716,13438,3876,45,2016,15412,51
2023-11-04 15:00:00,5307,12441,3876,45,8088,12988,127
2023-11-04 16:00:00,5131,12900,3876,48,10356,11196,28
2023-11-04 17:00:00,5312,13286,3875,19,10575,10570,85
2023-11-04 18:00:00,5437,13737,3875,0,10866,9591,55
2023-11-04 19:00:00,5713,14920,3874,4,11219,8443,56
2023-11-04 20:00:00,5698,15781,3873,4,11419,7856,79
2023-11-04 21:00:00,5833,16421,3873,6,11308,8016,32
2023-11-04 22:00:00,6453,16824,3872,26,10575,8542,43
2023-11-04 23:00:00,8013,18395,3872,50,7051,8484,236
2023-11-05 00:00:00,9625,21860,3872,74,1088,8276,541
2023-11-05 01:00:00,9333,21347,3872,75,0,11051,77
2023-11-05 02:00:00,8749,18171,3872,51,0,13806,40
2023-11-05 03:00:00,8284,16588,3873,30,0,14702,32
2023-11-05 04:00:00,8196,15032,3874,10,0,14901,28
2023-11-05 05:00:00,7922,14544,3875,5,0,13973,32
2023-11-05 06:00:00,7053,14532,3875,5,0,13115,10
2023-11-05 07:00:00,6321,14427,3875,0,0,12504,94
2023-11-05 08:00:00,6917,14740,3876,0,0,10709,51
2023-11-05 09:00:00,7538,15233,3875,1,0,8988,69
2023-11-05 10:00:00,8174,15604,3875,19,0,7734,90
2023-11-05 11:00:00,8727,16439,3876,20,0,6389,219
2023-11-05 12:00:00,9387,16692,3876,45,0,5839,130
2023-11-05 13:00:00,9795,16876,3876,44,11,5749,306
2023-11-05 14:00:00,9687,16452,3876,72,1565,6325,77
2023-11-05 15:00:00,8084,14738,3875,91,6718,6308,115
2023-11-05 16:00:00,8284,14553,3875,64,9382,5507,100
2023-11-05 17:00:00,8278,13964,3875,20,10202,6832,69
2023-11-05 18:00:00,8421,14365,3874,14,10117,7522,92
2023-11-05 19:00:00,8928,15027,3873,5,9894,8006,123
2023-11-05 20:00:00,9541,15557,3871,6,9390,8396,180
2023-11-05 21:00:00,9551,16404,3870,6,8468,9293,161
2023-11-05 22:00:00,9537,17360,3870,6,6654,10970,48
2023-11-05 23:00:00,9927,18339,3870,24,3691,11536,302
2023-11-06 00:00:00,9908,19320,3870,51,621,13064,203
2023-11-06 01:00:00,8998,17688,3870,76,0,17580,227
2023-11-06 02:00:00,8224,14624,3870,99,0,21419,68
2023-11-06 03:00:00,7684,13274,3871,50,0,22059,99
2023-11-06 04:00:00,6752,12420,3871,24,0,22188,41
2023-11-06 05:00:00,5734,10947,3871,5,0,22148,43
2023-11-06 06:00:00,5173,9379,3872,5,0,22038,39
2023-11-06 07:00:00,5118,7930,3872,0,0,21789,37
2023-11-06 08:00:00,5006,7210,3873,0,0,21534,23
2023-11-06 09:00:00,4535,7143,3873,0,0,21347,19
2023-11-06 10:00:00,4335,7312,3873,0,0,21202,55
2023-11-06 11:00:00,4733,7636,3873,0,0,21132,30
2023-11-06 12:00:00,5016,9388,3873,0,0,20849,68
2023-11-06 13:00:00,6095,11088,3873,0,8,21036,73
2023-11-06 14:00:00,6767,11115,3873,0,1183,20576,93
2023-11-06 15:00:00,6593,11216,3873,0,5927,17134,207
2023-11-06 16:00:00,6605,11819,3873,0,9533,14773,49
2023-11-06 17:00:00,6837,13121,3873,0,10611,13248,77
2023-11-06 18:00:00,7747,14554,3873,28,10848,11802,135
2023-11-06 19:00:00,8844,16313,3873,52,10787,10613,80
2023-11-06 20:00:00,9174,17156,3873,24,10849,10328,72
2023-11-06 21:00:00,9361,17839,3873,5,10629,10714,49
2023-11-06 22:00:00,9297,17916,3873,5,9777,11608,76
2023-11-06 23:00:00,9426,19547,3873,5,6325,12343,399
2023-11-07 00:00:00,9929,22466,3873,5,926,12949,565
2023-11-07 01:00:00,9611,21226,3873,29,0,16864,174
2023-11-07 02:00:00,9061,17888,3873,28,0,20272,55
2023-11-07 03:00:00,7777,15560,3872,4,0,22670,60
2023-11-07 04:00:00,7400,13545,3872,4,0,23349,55
2023-11-07 05:00:00,6874,11539,3872,4,0,22921,86
2023-11-07 06:00:00,5903,10365,3872,4,0,22391,20
2023-11-07 07:00:00,5061,9405,3872,0,0,22106,65
2023-11-07 08:00:00,4662,8754,3872,0,0,21749,23
2023-11-07 09:00:00,4529,8393,3872,0,0,21562,17
2023-11-07 10:00:00,4411,8480,3872,0,0,21115,62
2023-11-07 11:00:00,4531,8730,3872,0,0,20914,119
2023-11-07 12:00:00,4973,10444,3872,0,0,20337,173
2023-11-07 13:00:00,6174,12214,3872,0,8,19636,166
2023-11-07 14:00:00,6438,11892,3872,0,1966,18892,72
2023-11-07 15:00:00,5911,10936,3872,0,8881,15358,78
2023-11-07 16:00:00,6229,12592,3871,0,11749,12236,95
2023-11-07 17:00:00,7717,14080,3873,0,11678,11086,137
2023-11-07 18:00:00,8316,16163,3871,0,11088,10626,145
2023-11-07 19:00:00,8617,17914,3869,4,10692,11053,92
2023-11-07 20:00:00,8697,18748,3868,4,10673,12138,60
2023-11-07 21:00:00,7617,19274,3865,4,10805,13902,117
2023-11-07 22:00:00,7024,19286,3865,4,10299,16088,73
2023-11-07 23:00:00,7886,20738,3864,4,6465,16957,216
2023-11-08 00:00:00,9090,22628,3865,29,932,17695,412
2023-11-08 01:00:00,7979,21950,3865,30,0,21142,80
2023-11-08 02:00:00,7171,19648,3864,66,0,23261,66
2023-11-08 03:00:00,7540,17712,3865,57,0,23586,83
2023-11-08 04:00:00,7971,15622,3864,13,0,23418,70
2023-11-08 05:00:00,7230,13965,3864,6,0,22833,34
2023-11-08 06:00:00,5906,12265,3863,5,0,22563,32
2023-11-08 07:00:00,4889,11370,3863,5,0,22436,31
2023-11-08 08:00:00,4701,10313,3863,5,0,22259,25
2023-11-08 09:00:00,4465,9730,3863,5,0,21891,38
2023-11-08 10:00:00,4465,9538,3861,24,0,21661,46
2023-11-08 11:00:00,4489,9782,3861,6,0,21390,57
2023-11-08 12:00:00,4620,11445,3862,5,0,21259,116
2023-11-08 13:00:00,5107,13680,3863,6,3,21213,109
2023-11-08 14:00:00,5718,13979,3862,6,1201,20268,95
2023-11-08 15:00:00,5594,13734,3861,5,6559,16735,48
2023-11-08 16:00:00,5697,14969,3860,6,9257,14383,85
2023-11-08 17:00:00,5974,16792,3859,25,10161,12915,114
2023-11-08 18:00:00,6175,19015,3860,25,10353,11825,130
2023-11-08 19:00:00,6952,20031,3859,44,10408,12031,116
2023-11-08 20:00:00,7725,21426,3858,45,10318,11733,75
2023-11-08 21:00:00,8227,23225,3857,45,10525,10395,115
2023-11-08 22:00:00,8668,25557,3857,45,8736,9452,112
2023-11-08 23:00:00,9184,27479,3858,76,4641,8831,341
2023-11-09 00:00:00,9317,28850,3862,111,499,9410,567
2023-11-09 01:00:00,9377,28457,3862,70,0,10704,600
2023-11-09 02:00:00,8901,27338,3862,75,0,12474,182
2023-11-09 03:00:00,7862,24528,3862,45,0,15848,10
2023-11-09 04:00:00,6129,21462,3862,18,0,18836,39
2023-11-09 05:00:00,5223,18198,3863,15,0,20401,39
2023-11-09 06:00:00,4784,15947,3863,0,0,20111,24
2023-11-09 07:00:00,4719,14215,3866,0,0,19648,55
2023-11-09 08:00:00,4637,13504,3870,0,0,19039,36
2023-11-09 09:00:00,4348,14377,3870,0,0,17461,21
2023-11-09 10:00:00,4378,15336,3865,16,0,15806,32
2023-11-09 11:00:00,4733,15930,3865,3,0,14883,47
2023-11-09 12:00:00,5508,16857,3865,0,0,14556,61
2023-11-09 13:00:00,7391,17536,3865,0,4,14692,171
2023-11-09 14:00:00,7787,17276,3865,0,339,15525,58
2023-11-09 15:00:00,8011,17205,3865,0,1096,15811,96
2023-11-09 16:00:00,7488,17506,3865,0,1825,16293,101
2023-11-09 17:00:00,8234,18369,3863,18,2455,15254,112
2023-11-09 18:00:00,8589,19236,3861,20,2840,14344,192
2023-11-09 19:00:00,8059,20413,3860,42,2789,14120,126
2023-11-09 20:00:00,7608,21587,3859,48,1976,14374,106
2023-11-09 21:00:00,7401,22528,3859,48,1237,13557,54
2023-11-09 22:00:00,7940,23351,3860,48,705,11797,126
2023-11-09 23:00:00,8007,24626,3860,48,230,10661,146
2023-11-10 00:00:00,8044,24190,3861,48,17,11841,136
2023-11-10 01:00:00,7455,23872,3861,51,1,13187,91
2023-11-10 02:00:00,6968,22889,3861,100,0,13977,100
2023-11-10 03:00:00,6938,22148,3861,59,0,13860,104
2023-11-10 04:00:00,7279,22222,3861,24,0,12315,94
2023-11-10 05:00:00,7039,21242,3861,16,0,11400,67
2023-11-10 06:00:00,6385,19550,3862,0,0,11496,83
2023-11-10 07:00:00,6086,18898,3861,0,0,10930,65
2023-11-10 08:00:00,5329,18457,3861,0,0,11165,38
2023-11-10 09:00:00,4904,18025,3861,0,0,11312,30
2023-11-10 10:00:00,4904,18041,3862,0,0,10912,28
2023-11-10 11:00:00,5688,18336,3863,28,0,10154,41
2023-11-10 12:00:00,6601,18808,3863,19,0,10386,66
2023-11-10 13:00:00,7563,19494,3863,0,0,11300,122
2023-11-10 14:00:00,8149,20025,3864,0,238,11351,128
2023-11-10 15:00:00,8258,20400,3864,0,1975,10172,61
2023-11-10 16:00:00,7945,20695,3864,0,3881,8801,44
2023-11-10 17:00:00,7802,21208,3864,0,4448,8233,66
2023-11-10 18:00:00,6971,21431,3864,0,4299,8830,56
2023-11-10 19:00:00,6529,21444,3865,0,4209,9049,83
2023-11-10 20:00:00,7725,21413,3866,0,3958,8032,68
2023-11-10 21:00:00,8191,21381,3866,0,3614,7157,124
2023-11-10 22:00:00,8519,22471,3866,0,2186,6132,205
2023-11-10 23:00:00,8459,24368,3867,0,826,5764,208
2023-11-11 00:00:00,8528,26297,3867,0,67,4889,265
2023-11-11 01:00:00,8674,26848,3867,25,0,5114,163
2023-11-11 02:00:00,8672,26547,3867,52,0,5208,48
2023-11-11 03:00:00,8333,26356,3868,19,0,4944,117
2023-11-11 04:00:00,8683,26027,3868,0,0,4199,137
2023-11-11 05:00:00,8596,24962,3869,0,0,3696,91
2023-11-11 06:00:00,8574,23535,3869,0,0,3501,109
2023-11-11 07:00:00,8245,22859,3869,0,0,3403,80
2023-11-11 08:00:00,8422,22323,3869,0,0,3094,48
2023-11-11 09:00:00,8472,21502,3870,0,0,3006,30
2023-11-11 10:00:00,8088,21111,3870,0,0,3287,25
2023-11-11 11:00:00,8092,21063,3870,0,0,3468,86
2023-11-11 12:00:00,8374,21636,3871,0,0,3392,54
2023-11-11 13:00:00,8621,22704,3871,0,0,3134,163
2023-11-11 14:00:00,8592,23699,3870,0,201,2847,263
2023-11-11 15:00:00,8394,24517,3871,0,1156,2681,203
2023-11-11 16:00:00,8188,24760,3871,0,2183,2287,119
2023-11-11 17:00:00,7802,24878,3872,0,3270,2094,109
2023-11-11 18:00:00,7754,24426,3872,0,4434,1951,21
2023-11-11 19:00:00,8084,23676,3871,0,4902,1740,57
2023-11-11 20:00:00,7644,22849,3872,0,5124,2196,34
2023-11-11 21:00:00,7540,21979,3873,0,5402,2531,27
2023-11-11 22:00:00,8268,22176,3874,0,4694,2387,75
2023-11-11 23:00:00,8694,24095,3874,0,2531,2299,102
2023-11-12 00:00:00,9107,25887,3873,0,318,2580,214
2023-11-12 01:00:00,9258,26048,3872,28,1,3466,269
2023-11-12 02:00:00,9078,25403,3873,71,1,4192,110
2023-11-12 03:00:00,9182,24741,3874,19,0,4296,139
2023-11-12 04:00:00,9327,24067,3873,0,0,4007,196
2023-11-12 05:00:00,8899,22859,3873,0,0,4147,137
2023-11-12 06:00:00,8592,21665,3873,0,0,4481,96
2023-11-12 07:00:00,7683,20888,3874,0,0,4567,75
2023-11-12 08:00:00,7344,20521,3874,0,0,4388,69
2023-11-12 09:00:00,7367,20317,3874,0,0,4024,62
2023-11-12 10:00:00,7503,20344,3874,0,0,3571,54
2023-11-12 11:00:00,8075,20556,3874,0,0,3022,65
2023-11-12 12:00:00,8660,20829,3874,0,0,2634,52
2023-11-12 13:00:00,9208,21520,3874,0,0,2276,118
2023-11-12 14:00:00,9408,22072,3874,0,401,2197,116
2023-11-12 15:00:00,9258,22075,3874,0,2039,2093,190
2023-11-12 16:00:00,9293,22251,3874,0,3248,1870,188
2023-11-12 17:00:00,9126,22554,3875,0,4210,1727,56
2023-11-12 18:00:00,8915,22014,3875,0,5165,1774,57
2023-11-12 19:00:00,9135,21708,3875,0,5116,2088,77
2023-11-12 20:00:00,9299,21620,3875,0,4707,2635,95
2023-11-12 21:00:00,9228,22192,3875,0,3465,3219,115
2023-11-12 22:00:00,8918,23454,3875,0,2380,3348,132
2023-11-12 23:00:00,9015,24342,3875,0,1145,3811,197
2023-11-13 00:00:00,9098,25460,3875,0,128,3960,348
2023-11-13 01:00:00,9214,25943,3875,25,0,4962,189
2023-11-13 02:00:00,9434,25421,3874,52,0,5416,104
2023-11-13 03:00:00,9476,24927,3875,19,0,5447,74
2023-11-13 04:00:00,9322,23945,3875,0,0,5289,97
2023-11-13 05:00:00,9010,22779,3875,0,0,5166,81
2023-11-13 06:00:00,9150,21007,3875,0,0,5188,77
2023-11-13 07:00:00,8998,19831,3875,0,0,5139,26
2023-11-13 08:00:00,8469,19522,3875,0,0,4992,56
2023-11-13 09:00:00,8641,19533,3875,0,0,4725,61
2023-11-13 10:00:00,8967,19674,3874,0,0,4593,99
2023-11-13 11:00:00,9206,19912,3874,0,0,4646,89
2023-11-13 12:00:00,9337,20796,3874,0,0,5426,117
2023-11-13 13:00:00,9088,22655,3874,0,0,5960,209
2023-11-13 14:00:00,8742,23716,3876,0,157,5482,177
2023-11-13 15:00:00,8764,23570,3876,0,1186,5404,104
2023-11-13 16:00:00,8355,23458,3876,0,2300,5195,115
2023-11-13 17:00:00,7829,23646,3877,0,3311,5200,91
2023-11-13 18:00:00,7129,23284,3877,0,3919,5395,37
2023-11-13 19:00:00,6817,22730,3876,0,4402,5710,57
2023-11-13 20:00:00,6978,22747,3876,0,4203,5636,80
2023-11-13 21:00:00,7171,23345,3876,0,3082,5921,55
2023-11-13 22:00:00,7264,23959,3876,0,2005,5965,60
2023-11-13 23:00:00,7482,24895,3877,0,943,5842,189
2023-11-14 00:00:00,7468,25830,3892,0,76,5949,356
2023-11-14 01:00:00,7731,26377,3907,0,0,6458,361
2023-11-14 02:00:00,7776,25900,3968,51,0,7061,73
2023-11-14 03:00:00,7845,25029,4084,19,0,7397,75
2023-11-14 04:00:00,7777,24010,4263,0,0,7096,42
2023-11-14 05:00:00,7429,22684,4343,0,0,6703,23
2023-11-14 06:00:00,7454,21169,4343,0,0,6244,38
2023-11-14 07:00:00,7057,20573,4343,0,0,5676,19
2023-11-14 08:00:00,6811,20526,4343,0,0,4950,28
2023-11-14 09:00:00,6817,20473,4342,0,0,4575,37
2023-11-14 10:00:00,7171,20603,4343,0,1,4173,21
2023-11-14 11:00:00,7623,20961,4343,0,0,4007,41
2023-11-14 12:00:00,8363,22430,4343,0,0,3702,141
2023-11-14 13:00:00,8743,24523,4343,0,1,3385,277
2023-11-14 14:00:00,8837,24935,4343,0,746,3276,104
2023-11-14 15:00:00,8066,22889,4352,0,4004,2962,69
2023-11-14 16:00:00,7816,22368,4369,0,5446,2951,154
2023-11-14 17:00:00,7344,21764,4398,0,6150,3568,92
2023-11-14 18:00:00,6469,21116,4506,0,7326,3712,20
2023-11-14 19:00:00,6572,20986,4584,0,7565,3577,29
2023-11-14 20:00:00,7054,21232,4712,0,7072,3582,80
2023-11-14 21:00:00,7687,21682,4829,0,6211,3729,84
2023-11-14 22:00:00,8195,22024,4855,0,5096,3842,76
2023-11-14 23:00:00,8376,23576,4854,0,2792,3913,124
2023-11-15 00:00:00,9035,25815,4854,0,185,3871,150
2023-11-15 01:00:00,9287,26416,4854,25,1,4560,243
2023-11-15 02:00:00,9290,25681,4855,52,0,5372,62
2023-11-15 03:00:00,8989,25577,4854,18,0,5384,90
2023-11-15 04:00:00,9024,24301,4854,0,0,5556,47
2023-11-15 05:00:00,9028,22385,4854,0,0,5222,19
2023-11-15 06:00:00,8475,21300,4855,0,0,4716,13
2023-11-15 07:00:00,7851,20786,4855,0,1,4501,30
2023-11-15 08:00:00,7402,20438,4855,0,0,4262,10
2023-11-15 09:00:00,7023,20271,4855,0,0,4312,16
2023-11-15 10:00:00,7646,20548,4855,0,0,3479,22
2023-11-15 11:00:00,8270,21313,4855,19,2,2846,49
2023-11-15 12:00:00,9434,22295,4860,20,0,2493,54
2023-11-15 13:00:00,10012,24469,4948,44,3,2061,258
2023-11-15 14:00:00,9931,24592,4984,44,1297,1753,89
2023-11-15 15:00:00,8863,21965,4985,44,6032,1001,38
2023-11-15 16:00:00,8762,20834,4983,21,8076,419,53
2023-11-15 17:00:00,9028,20235,4983,2,8590,404,16
2023-11-15 18:00:00,8802,19961,5035,0,8897,670,20
2023-11-15 19:00:00,8303,19685,5080,0,9509,968,16
2023-11-15 20:00:00,8093,19527,5083,0,10360,1035,23
2023-11-15 21:00:00,8011,19435,5088,1,10804,1163,36
2023-11-15 22:00:00,8507,19534,5093,19,10527,1276,39
2023-11-15 23:00:00,9648,22428,5094,48,6187,1432,214
2023-11-16 00:00:00,10142,26143,5095,48,656,1736,203
2023-11-16 01:00:00,10181,26506,5095,48,0,2937,401
2023-11-16 02:00:00,10359,25292,5096,99,0,4403,157
2023-11-16 03:00:00,9785,23792,5097,67,1,5868,106
2023-11-16 04:00:00,9621,22473,5099,46,0,6460,27
2023-11-16 05:00:00,9037,19973,5099,20,0,7270,21
2023-11-16 06:00:00,7073,18239,5100,0,0,8859,29
2023-11-16 07:00:00,6148,16969,5102,0,0,9571,28
2023-11-16 08:00:00,5496,16085,5103,0,0,10411,7
2023-11-16 09:00:00,5020,14857,5103,0,0,11488,11
2023-11-16 10:00:00,5225,14735,5104,0,0,11571,9
2023-11-16 11:00:00,5191,14768,5104,18,0,12318,14
2023-11-16 12:00:00,5261,15692,5104,21,0,13297,34
2023-11-16 13:00:00,6000,17744,5103,43,0,13360,95
2023-11-16 14:00:00,6532,18259,5103,43,505,13250,38
2023-11-16 15:00:00,5897,16996,5103,67,3313,12773,78
2023-11-16 16:00:00,6251,17240,5103,21,4955,11168,67
2023-11-16 17:00:00,6351,16245,5102,2,5735,11526,56
2023-11-16 18:00:00,6251,16013,5105,0,5956,11884,40
2023-11-16 19:00:00,6238,16307,5108,0,5851,11907,74
2023-11-16 20:00:00,6425,16750,5107,0,5092,12160,95
2023-11-16 21:00:00,6606,16991,5103,1,4149,12183,127
2023-11-16 22:00:00,7625,17257,5103,20,2894,11623,122
2023-11-16 23:00:00,8490,17841,5102,47,1278,11451,165
2023-11-17 00:00:00,9200,18161,5103,47,124,12437,111
2023-11-17 01:00:00,7968,17804,5103,99,0,15495,133
2023-11-17 02:00:00,6788,16718,5103,119,0,17712,63
2023-11-17 03:00:00,6388,15054,5102,67,0,19086,91
2023-11-17 04:00:00,6406,13537,5102,46,0,19401,56
2023-11-17 05:00:00,6142,12346,5102,24,0,18897,39
2023-11-17 06:00:00,5547,11270,5102,0,1,18303,41
2023-11-17 07:00:00,4951,10159,5103,0,1,18307,39
2023-11-17 08:00:00,4688,10200,5103,0,10,17634,24
2023-11-17 09:00:00,4683,9817,5103,0,3,17550,80
2023-11-17 10:00:00,4666,10014,5103,0,0,17309,76
2023-11-17 11:00:00,4999,11218,5103,0,0,16316,35
2023-11-17 12:00:00,5648,12881,5104,0,0,15485,91
2023-11-17 13:00:00,7220,13941,5104,0,1,15504,115
2023-11-17 14:00:00,8069,13965,5104,0,526,15399,67
2023-11-17 15:00:00,7400,13482,5105,0,3874,14069,120
2023-11-17 16:00:00,7183,13389,5104,0,6358,12736,73
2023-11-17 17:00:00,7229,13855,5103,0,7262,11253,232
2023-11-17 18:00:00,7954,14837,5103,0,7608,9435,167
2023-11-17 19:00:00,7818,16561,5103,0,8059,7879,87
2023-11-17 20:00:00,8730,18091,5102,0,8045,6142,66
2023-11-17 21:00:00,8492,18824,5102,0,8345,5686,53
2023-11-17 22:00:00,8529,19908,5101,1,7775,5802,49
2023-11-17 23:00:00,8600,22552,5102,0,4764,5424,254
2023-11-18 00:00:00,8885,26998,5102,0,469,4444,358
2023-11-18 01:00:00,9102,28071,5101,0,0,4210,173
2023-11-18 02:00:00,9125,27741,5101,27,0,3862,85
2023-11-18 03:00:00,8665,27290,5102,41,1,3885,89
2023-11-18 04:00:00,8819,26182,5101,0,1,3917,114
2023-11-18 05:00:00,9218,24683,5102,0,0,3622,94
2023-11-18 06:00:00,9356,22770,5102,0,0,3425,91
2023-11-18 07:00:00,9380,21999,5102,0,0,2571,27
2023-11-18 08:00:00,9261,21485,5101,0,1,2186,14
2023-11-18 09:00:00,8381,21003,5102,0,1,2746,18
2023-11-18 10:00:00,7853,20910,5102,0,1,3043,17
2023-11-18 11:00:00,7876,21023,5102,0,1,2967,17
2023-11-18 12:00:00,8483,21198,5102,0,1,2790,30
2023-11-18 13:00:00,9306,21313,5102,0,3,2644,100
2023-11-18 14:00:00,9694,21130,5102,0,424,2802,268
2023-11-18 15:00:00,8828,21350,5102,0,2820,2403,174
2023-11-18 16:00:00,9159,21755,5102,0,4452,1692,104
2023-11-18 17:00:00,9151,21502,5101,0,5492,1700,78
2023-11-18 18:00:00,8210,20863,5101,0,7216,2272,21
2023-11-18 19:00:00,7515,20899,5100,0,7673,2753,73
2023-11-18 20:00:00,7313,20603,5100,0,7931,3120,76
2023-11-18 21:00:00,7104,20111,5099,0,8047,3918,35
2023-11-18 22:00:00,6123,19520,5097,0,8130,5067,14
2023-11-18 23:00:00,7294,20991,5097,0,4508,6041,164
2023-11-19 00:00:00,9282,22377,5096,0,458,6989,62
2023-11-19 01:00:00,9057,21688,5096,24,1,8771,148
2023-11-19 02:00:00,8282,20260,5095,24,1,10166,73
2023-11-19 03:00:00,7681,18463,5096,0,1,11840,139
2023-11-19 04:00:00,7693,16359,5100,0,0,13156,44
2023-11-19 05:00:00,6560,14363,5096,0,0,14976,95
2023-11-19 06:00:00,6379,12408,5097,0,0,15639,46
2023-11-19 07:00:00,5992,10627,5097,0,0,16449,88
2023-11-19 08:00:00,5504,9749,5097,0,0,16662,51
2023-11-19 09:00:00,5762,10351,5097,0,0,15066,89
2023-11-19 10:00:00,6992,10681,5104,0,0,13014,71
2023-11-19 11:00:00,7837,10898,5109,0,0,11901,72
2023-11-19 12:00:00,8746,11595,5110,0,0,10397,172
2023-11-19 13:00:00,9114,12453,5106,0,1,9826,206
2023-11-19 14:00:00,8890,12693,5098,0,400,10567,173
2023-11-19 15:00:00,8290,12524,5097,0,2839,10947,178
2023-11-19 16:00:00,7654,12093,5097,0,4662,11773,26
2023-11-19 17:00:00,5999,11393,5100,0,6114,13755,65
2023-11-19 18:00:00,5238,10832,5098,0,7113,14716,72
2023-11-19 19:00:00,5250,11073,5097,0,7152,14848,116
2023-11-19 20:00:00,5741,11659,5096,0,6447,14747,100
2023-11-19 21:00:00,5241,11460,5095,0,6735,15246,50
2023-11-19 22:00:00,4771,11423,5095,0,6629,16099,58
2023-11-19 23:00:00,4990,13853,5095,0,4349,15993,155
2023-11-20 00:00:00,7339,17357,5095,0,531,14726,323
2023-11-20 01:00:00,7902,17745,5095,0,0,14892,159
2023-11-20 02:00:00,7238,16686,5095,24,0,16086,98
